date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:54:16	8197/8197	---M--	200	added ('OK')	image/jpeg	etag:%228cab9e0a41a8eb31e73d823575ec3d39%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/6259757ad654fc4d4bc1665e_why-sol-01.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/6259757ad654fc4d4bc1665e_why-sol-01.jpg	(from https://outsourceo-128.webflow.io/why-us)
15:54:17	9096/9096	---M--	200	added ('OK')	image/jpeg	etag:%22419205c48328377f8bb35601676ac76b%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/6259758d719a1e75daa156bd_why-sol-02.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/6259758d719a1e75daa156bd_why-sol-02.jpg	(from https://outsourceo-128.webflow.io/why-us)
15:54:17	23668/23668	---M--	200	added ('OK')	image/jpeg	etag:%22867ea458035f61fcd3e728e26c1d2891%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625975ca409a25babca4d16a_why-sol-03.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625975ca409a25babca4d16a_why-sol-03.jpg	(from https://outsourceo-128.webflow.io/why-us)
15:54:17	10955/10955	---M--	200	added ('OK')	image/png	etag:%22cd2506266e3cc8797fb885d800c988c4%22	https://assets.website-files.com/623cd800893cf70fad24035e/6250021e6f8511215ed60c09_why-logo-04.png	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/623cd800893cf70fad24035e/6250021e6f8511215ed60c09_why-logo-04.png	(from https://outsourceo-128.webflow.io/why-us)
15:54:18	36093/36093	---M--	200	added ('OK')	image/jpeg	etag:%222f9d862db55ae0d84ff0456c2569dab7%22	https://assets.website-files.com/623cd800893cf70fad24035e/625832c8b0696aca2cf51734_mission-rep-01.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/623cd800893cf70fad24035e/625832c8b0696aca2cf51734_mission-rep-01.jpg	(from https://outsourceo-128.webflow.io/our-values)
15:54:18	112985/112985	---M--	200	added ('OK')	image/jpeg	etag:%22a3902fa97c3fafa1a1116e89f77ea679%22	https://assets.website-files.com/623cd800893cf70fad24035e/625013a555557675b578a9c6_mission-rep-03.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/623cd800893cf70fad24035e/625013a555557675b578a9c6_mission-rep-03.jpg	(from https://outsourceo-128.webflow.io/our-values)
15:54:19	26712/26712	---M--	200	added ('OK')	image/png	etag:%229b044f48a7585335fe1641477cb8fcd2%22	https://assets.website-files.com/623cd800893cf70fad24035e/625019c8f5e5caf707f4acaa_mission-signature.png	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/623cd800893cf70fad24035e/625019c8f5e5caf707f4acaa_mission-signature.png	(from https://outsourceo-128.webflow.io/our-values)
15:54:19	15768/15768	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jun%202022%2008:54:19%20GMT	https://outsourceo-128.webflow.io/careers/senior-dynamics-crm-developer	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/outsourceo-128.webflow.io/careers/senior-dynamics-crm-developer.html	(from https://outsourceo-128.webflow.io/careers)
15:54:19	15771/15771	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jun%202022%2008:54:19%20GMT	https://outsourceo-128.webflow.io/careers/data-bigdata-solutions-architect	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/outsourceo-128.webflow.io/careers/data-bigdata-solutions-architect.html	(from https://outsourceo-128.webflow.io/careers)
15:54:20	15775/15775	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jun%202022%2008:54:20%20GMT	https://outsourceo-128.webflow.io/careers/voluptatum-ullam-voluptatibus-est	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/outsourceo-128.webflow.io/careers/voluptatum-ullam-voluptatibus-est.html	(from https://outsourceo-128.webflow.io/careers)
15:54:20	15779/15779	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jun%202022%2008:54:20%20GMT	https://outsourceo-128.webflow.io/careers/full-stack-developer-in-oop-design	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/outsourceo-128.webflow.io/careers/full-stack-developer-in-oop-design.html	(from https://outsourceo-128.webflow.io/careers)
15:54:20	15755/15755	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jun%202022%2008:54:20%20GMT	https://outsourceo-128.webflow.io/careers/senior-network-engineer-ccie	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/outsourceo-128.webflow.io/careers/senior-network-engineer-ccie.html	(from https://outsourceo-128.webflow.io/careers)
15:54:20	28837/28837	---M--	200	added ('OK')	image/jpeg	etag:%22cd585383fb0f01eb6e725f96a05879a7%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625975d483044083a11f37c8_why-sol-04.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625975d483044083a11f37c8_why-sol-04.jpg	(from https://outsourceo-128.webflow.io/services)
15:54:21	50080/50080	---M--	200	added ('OK')	image/jpeg	etag:%221b27291b51d92f6eff31b70195bc0c0d%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625042c131593b8bc0935031_why-sol-05.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625042c131593b8bc0935031_why-sol-05.jpg	(from https://outsourceo-128.webflow.io/services)
15:54:21	48524/48524	---M--	200	added ('OK')	image/jpeg	etag:%22ffbf058b9c0349344ceee9070a80e826%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625042d0f26d5065064b1c44_why-sol-06.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625042d0f26d5065064b1c44_why-sol-06.jpg	(from https://outsourceo-128.webflow.io/services)
15:54:21	4086/4086	---M--	200	added ('OK')	image/png	etag:%22855b016afec38476c9dfaea1c4eb7d97%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/62597581caa70fd7291d05a2_pd-circle%20(1).png	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/62597581caa70fd7291d05a2_pd-circle%20(1).png	(from https://outsourceo-128.webflow.io/services/product-design)
15:54:22	12514/12514	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jun%202022%2008:54:22%20GMT	https://outsourceo-128.webflow.io/services-categories/product-design	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/outsourceo-128.webflow.io/services-categories/product-design.html	(from https://outsourceo-128.webflow.io/services/product-design)
15:54:22	12504/12504	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jun%202022%2008:54:22%20GMT	https://outsourceo-128.webflow.io/services-categories/cyber-security	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/outsourceo-128.webflow.io/services-categories/cyber-security.html	(from https://outsourceo-128.webflow.io/services/product-design)
15:54:22	12878/12878	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jun%202022%2008:54:22%20GMT	https://outsourceo-128.webflow.io/services-categories/app-development	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/outsourceo-128.webflow.io/services-categories/app-development.html	(from https://outsourceo-128.webflow.io/services/product-design)
15:54:23	12862/12862	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jun%202022%2008:54:23%20GMT	https://outsourceo-128.webflow.io/services-categories/branding	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/outsourceo-128.webflow.io/services-categories/branding.html	(from https://outsourceo-128.webflow.io/services/product-design)
15:54:23	21715/21715	---M--	200	added ('OK')	image/jpeg	etag:%226bfb9ebd050019a613828bb5f6e73ee3%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/62541148f8c94dd13ce39856_portfolio-06.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/62541148f8c94dd13ce39856_portfolio-06.jpg	(from https://outsourceo-128.webflow.io/case-studies-1)
15:54:23	14548/14548	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jun%202022%2008:54:23%20GMT	https://outsourceo-128.webflow.io/portfolios-categories/cyber-security	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/outsourceo-128.webflow.io/portfolios-categories/cyber-security.html	(from https://outsourceo-128.webflow.io/case-studies-1)
15:54:23	20656/20656	---M--	200	added ('OK')	image/jpeg	etag:%225ae5aefce8afc08ad981c23048855bb3%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625973bdd654fc1c6cc153cb_portfolio-02.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625973bdd654fc1c6cc153cb_portfolio-02.jpg	(from https://outsourceo-128.webflow.io/case-studies-1)
15:54:24	14541/14541	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jun%202022%2008:54:24%20GMT	https://outsourceo-128.webflow.io/portfolios-categories/fintech	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/outsourceo-128.webflow.io/portfolios-categories/fintech.html	(from https://outsourceo-128.webflow.io/case-studies-1)
15:54:24	39472/39472	---M--	200	added ('OK')	image/jpeg	etag:%22ac0af96ae05017473954844456ab55ca%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/62541167825dbc76dade497c_portfolio-04.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/62541167825dbc76dade497c_portfolio-04.jpg	(from https://outsourceo-128.webflow.io/case-studies-1)
15:54:24	14537/14537	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jun%202022%2008:54:24%20GMT	https://outsourceo-128.webflow.io/portfolios-categories/lds	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/outsourceo-128.webflow.io/portfolios-categories/lds.html	(from https://outsourceo-128.webflow.io/case-studies-1)
15:54:24	38654/38654	---M--	200	added ('OK')	image/jpeg	etag:%22ca776c1426911ad3cada4070f474acfa%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/62541177f8c94d9fbbe39aec_portfolio-03.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/62541177f8c94d9fbbe39aec_portfolio-03.jpg	(from https://outsourceo-128.webflow.io/case-studies-1)
15:54:25	34397/34397	---M--	200	added ('OK')	image/jpeg	etag:%2276d831bc46a55f47ed7fd1fc2f83dde1%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/62541183d2c29e9666dd2203_portfolio-01.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/62541183d2c29e9666dd2203_portfolio-01.jpg	(from https://outsourceo-128.webflow.io/case-studies-1)
15:54:25	35219/35219	---M--	200	added ('OK')	image/jpeg	etag:%2258be90618b67ad6690b3bc44b3a417f8%22	https://assets.website-files.com/623cd800893cf70fad24035e/625832c31e1fe0c78fdf048b_contact-01.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/623cd800893cf70fad24035e/625832c31e1fe0c78fdf048b_contact-01.jpg	(from https://outsourceo-128.webflow.io/contact-us)
15:54:25	39048/39048	---M--	200	added ('OK')	image/png	etag:%222e747cad8725f5eeb0d838020049ead2%22	https://assets.website-files.com/623cd800893cf70fad24035e/625832c3e219f07f48e1b697_contact-02.png	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/623cd800893cf70fad24035e/625832c3e219f07f48e1b697_contact-02.png	(from https://outsourceo-128.webflow.io/contact-us)
15:54:26	19512/19512	---M--	200	added ('OK')	image/jpeg	etag:%22b7faf348bc46d59f7629211ddc0822b8%22	https://assets.website-files.com/623cd800893cf70fad24035e/625832c3b4004e26edc245fe_contact-03.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/623cd800893cf70fad24035e/625832c3b4004e26edc245fe_contact-03.jpg	(from https://outsourceo-128.webflow.io/contact-us)
15:54:26	13117/13117	---M--	200	added ('OK')	image/jpeg	etag:%224d395b603418c91827b6fb3e88e485e3%22	https://assets.website-files.com/623cd800893cf70fad24035e/6256a9c840133a0814c6c556_american-flag-backdrop-35-1048.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/623cd800893cf70fad24035e/6256a9c840133a0814c6c556_american-flag-backdrop-35-1048.jpg	(from https://outsourceo-128.webflow.io/locations)
15:54:26	5790/5790	---M--	200	added ('OK')	image/jpeg	etag:%2284195feae0caf6b1e9a3a6eb7341cb84%22	https://assets.website-files.com/623cd800893cf70fad24035e/6256a9c5d803dd5a13223029_download.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/623cd800893cf70fad24035e/6256a9c5d803dd5a13223029_download.jpg	(from https://outsourceo-128.webflow.io/locations)
15:54:27	5589/5589	---M--	200	added ('OK')	image/jpeg	etag:%22a48d0fc7560d53dbc8351e33b992f105%22	https://assets.website-files.com/623cd800893cf70fad24035e/6256a9c617359ae5a2ac2909_flag-round-250.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/623cd800893cf70fad24035e/6256a9c617359ae5a2ac2909_flag-round-250.jpg	(from https://outsourceo-128.webflow.io/locations)
15:54:27	120780/120780	---M--	200	added ('OK')	image/png	etag:%2214e9ed5d2c708ca6a345a5896a5f8fd1%22	https://assets.website-files.com/623cd800893cf70fad24035e/6256abd12401620b94a93dfd_locations.png	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/623cd800893cf70fad24035e/6256abd12401620b94a93dfd_locations.png	(from https://outsourceo-128.webflow.io/locations)
15:54:28	2044/2044	---M--	200	added ('OK')	image/png	etag:%221455e45a5b27a66a4a93747d18270c0e%22	https://assets.website-files.com/623cd800893cf70fad24035e/623cd800893cf79b81240363_tablet_spacing.png	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/623cd800893cf70fad24035e/623cd800893cf79b81240363_tablet_spacing.png	(from https://outsourceo-128.webflow.io/style-guide)
15:54:28	1690/1690	---M--	200	added ('OK')	image/png	etag:%2279f5abb699176cdecd18c20502e5309c%22	https://assets.website-files.com/623cd800893cf70fad24035e/623cd800893cf767b4240365_mobile_spacing.png	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/623cd800893cf70fad24035e/623cd800893cf767b4240365_mobile_spacing.png	(from https://outsourceo-128.webflow.io/style-guide)
15:54:28	8989/8989	---M--	200	added ('OK')	image/png	etag:%22a85a99b017f6d144af9fc0926a1ee0fe%22	https://assets.website-files.com/623cd800893cf70fad24035e/6255706e1cf1102b0b3ccf6b_case-detail-logo.png	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/623cd800893cf70fad24035e/6255706e1cf1102b0b3ccf6b_case-detail-logo.png	(from https://outsourceo-128.webflow.io/portfolio/high-performance-using-optimal-coding)
15:54:29	142801/142801	---M--	200	added ('OK')	image/jpeg	etag:%228111e403a810fa502028098ab905cada%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625586c82e942a6f5872e6cf_case-detail-img-04.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625586c82e942a6f5872e6cf_case-detail-img-04.jpg	(from https://outsourceo-128.webflow.io/portfolio/high-performance-using-optimal-coding)
15:54:29	75028/75028	---M--	200	added ('OK')	image/jpeg	etag:%2200e41be80d2f587b470de9b91bfbe578%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625978c58665f3986506529a_Mask-Group-10%20(1).jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625978c58665f3986506529a_Mask-Group-10%20(1).jpg	(from https://outsourceo-128.webflow.io/portfolio/high-performance-using-optimal-coding)
15:54:30	163982/163982	---M--	200	added ('OK')	image/jpeg	etag:%22b680d59d5217e3559127b08b305de226%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625580b575bb6106eafb4e22_case-detail-img-01.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625580b575bb6106eafb4e22_case-detail-img-01.jpg	(from https://outsourceo-128.webflow.io/portfolio/high-performance-using-optimal-coding)
15:54:30	36226/36226	---M--	200	added ('OK')	image/jpeg	etag:%22bb47b495ac29b006f9d6c77a1291569f%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625584f37909be12efbdca89_case-detail-img-02.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625584f37909be12efbdca89_case-detail-img-02.jpg	(from https://outsourceo-128.webflow.io/portfolio/high-performance-using-optimal-coding)
15:54:30	55073/55073	---M--	200	added ('OK')	image/jpeg	etag:%2261e34484a0ce90e836fcdaee8379332a%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625584f8a09cc855b84194af_case-detail-img-03.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625584f8a09cc855b84194af_case-detail-img-03.jpg	(from https://outsourceo-128.webflow.io/portfolio/high-performance-using-optimal-coding)
15:54:30	18879/18879	---M--	200	added ('OK')	image/jpeg	etag:%22b6fd4bc96df1c7700a7dd7e6d92666e8%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625973ca25a6ff0d8952ee7e_portfolio-03.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625973ca25a6ff0d8952ee7e_portfolio-03.jpg	(from https://outsourceo-128.webflow.io/portfolio/high-performance-using-optimal-coding)
15:54:31	33955/33955	---M--	200	added ('OK')	image/jpeg	etag:%22b5a6d09a67c7a936d7da24fa8be1a28e%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625978fb25c6353718693af3_case-detail-img-02.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625978fb25c6353718693af3_case-detail-img-02.jpg	(from https://outsourceo-128.webflow.io/portfolio/a-smart-urban-mobility-platform)
15:54:31	22911/22911	---M--	200	added ('OK')	image/jpeg	etag:%22247f8920a18fabab534b2d670cacafaf%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625978f8c36072396744cf34_about-gallery-03.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625978f8c36072396744cf34_about-gallery-03.jpg	(from https://outsourceo-128.webflow.io/portfolio/a-smart-urban-mobility-platform)
15:54:32	103131/103131	---M--	200	added ('OK')	image/png	etag:%22407b218845aefd4efa679b96a1766259%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625978f8caa70f7e111d1743_about-gallery-04.png	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625978f8caa70f7e111d1743_about-gallery-04.png	(from https://outsourceo-128.webflow.io/portfolio/a-smart-urban-mobility-platform)
15:54:32	47442/47442	---M--	200	added ('OK')	image/jpeg	etag:%220f2b52eba21fed24ba657a9b399c51e3%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/62597900f8b7cda30fcbb651_about-gallery-01.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/62597900f8b7cda30fcbb651_about-gallery-01.jpg	(from https://outsourceo-128.webflow.io/portfolio/a-smart-urban-mobility-platform)
15:54:33	31407/31407	---M--	200	added ('OK')	image/jpeg	etag:%2233c9aa3cccaafb9610145140b7d5b371%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/6259790e5059e25bbb477127_about-gallery-02.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/6259790e5059e25bbb477127_about-gallery-02.jpg	(from https://outsourceo-128.webflow.io/portfolio/a-smart-urban-mobility-platform)
15:54:33	37385/37385	---M--	200	added ('OK')	image/jpeg	etag:%22928892665ebb327b58608cb08b83f579%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/6254119d64b1662798397d53_portfolio-02.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/6254119d64b1662798397d53_portfolio-02.jpg	(from https://outsourceo-128.webflow.io/portfolio/a-smart-urban-mobility-platform)
15:54:34	39079/39079	---M--	200	added ('OK')	image/jpeg	etag:%22a468195c3e4ec4fdfd268774e4300786%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/6255783fdba91703c6a00458_about-what-01.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/6255783fdba91703c6a00458_about-what-01.jpg	(from https://outsourceo-128.webflow.io/portfolio/saas-lending-solution-for-loans)
15:54:34	66271/66271	---M--	200	added ('OK')	image/png	etag:%223e66b71fc88d25ad0ce6eac281832330%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/6259793afcc890035582a52a_about-what-02-e1576056087558.png	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/6259793afcc890035582a52a_about-what-02-e1576056087558.png	(from https://outsourceo-128.webflow.io/portfolio/saas-lending-solution-for-loans)
15:54:35	46119/46119	---M--	200	added ('OK')	image/png	etag:%22c88d1958b44c877682dd5353841a7f3c%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/6259793a4c449f6b91cf1302_about-what-03.png	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/6259793a4c449f6b91cf1302_about-what-03.png	(from https://outsourceo-128.webflow.io/portfolio/saas-lending-solution-for-loans)
15:54:35	25719/25719	---M--	200	added ('OK')	image/jpeg	etag:%229dcced51a0827dfbfe415a8c920a359b%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625595fb871d72b2f7138106_mission-rep-02-418x313.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625595fb871d72b2f7138106_mission-rep-02-418x313.jpg	(from https://outsourceo-128.webflow.io/portfolio/custom-platform-for-insurance)
15:54:36	56578/56578	---M--	200	added ('OK')	image/jpeg	etag:%2241e7ab4c9bbf2708516e29b0c3e2fb59%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625578801449bea404747227_about-gallery-03.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625578801449bea404747227_about-gallery-03.jpg	(from https://outsourceo-128.webflow.io/portfolio/custom-platform-for-insurance)
15:54:36	35094/35094	---M--	200	added ('OK')	image/jpeg	etag:%22897f0326b1b0331b30d8152c3208806a%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625578dfae5b6c338680c9df_about-history-img-418x313.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625578dfae5b6c338680c9df_about-history-img-418x313.jpg	(from https://outsourceo-128.webflow.io/portfolio/design-and-deployment-services)
15:54:36	36093/36093	---M--	200	added ('OK')	image/jpeg	etag:%222f9d862db55ae0d84ff0456c2569dab7%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625979b92bf32973ee71d53d_mission-rep-01.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625979b92bf32973ee71d53d_mission-rep-01.jpg	(from https://outsourceo-128.webflow.io/portfolio/design-and-deployment-services)
15:54:37	57139/57139	---M--	200	added ('OK')	image/jpeg	etag:%2245258007a4e564fac7f433125a87f651%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/6256897eb426947229a40144_WP-Audit-maintenance-company.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/6256897eb426947229a40144_WP-Audit-maintenance-company.jpg	(from https://outsourceo-128.webflow.io/blog-posts/wordpress-website-audit-by-a-maintenance-company)
15:54:37	49752/49752	---M--	200	added ('OK')	image/png	etag:%22e99ada9c889640eb1b6da26af16cb035%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625689d1303eaefd34e73a30_pasted%20image%200%20(2).png	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625689d1303eaefd34e73a30_pasted%20image%200%20(2).png	(from https://outsourceo-128.webflow.io/blog-posts/everything-you-need-to-know-about-design-system)
15:54:38	216308/216308	---M--	200	added ('OK')	image/png	etag:%22f6bff83569b48ab47e65a8c1e1a035ed%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625689bd87eba05c96630bfa_pasted%20image%200%20(1).png	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625689bd87eba05c96630bfa_pasted%20image%200%20(1).png	(from https://outsourceo-128.webflow.io/blog-posts/a-helpful-guide-for-overcoming-design-frustration)
15:54:38	83400/83400	---M--	200	added ('OK')	image/png	etag:%2226b4b550696734513b6b02e500ba84ba%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/625689f657589a0ab405a0a6_pasted%20image%200%20(4).png	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/625689f657589a0ab405a0a6_pasted%20image%200%20(4).png	(from https://outsourceo-128.webflow.io/blog-posts/one-of-the-best-100-it-companies)
15:54:39	65773/65773	---M--	200	added ('OK')	image/jpeg	etag:%22bd079a082c57d38d97e54f8041382e7f%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/6242b79e2db2f84620068b71_WP-Audit-maintenance-company-.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/6242b79e2db2f84620068b71_WP-Audit-maintenance-company-.jpg	(from https://outsourceo-128.webflow.io/blog-posts/paris-fintech-forum-2019-day-two)
15:54:39	376876/376876	---M--	200	added ('OK')	image/jpeg	etag:%22379cec0bd116b84ea2191b94ce0f27e7%22	https://assets.website-files.com/6242b6a9cd3b4203c6374a4b/62597a9925c6354783694948_video-banner.jpg	C:/Users/hanak/Documents/Helix/Website/Helix%20Webflow/assets.website-files.com/6242b6a9cd3b4203c6374a4b/62597a9925c6354783694948_video-banner.jpg	(from https://outsourceo-128.webflow.io/blog-posts/paris-fintech-forum-2019-day-two)
